Year,Month,EFPG_code,Metroregion_code,price_per_gram
2016,11,24525,14460,0.0037166329857406563
2016,11,24525,16980,0.0036753066163923826
2016,11,24525,19100,0.003820521896303098
2016,11,24525,19820,0.003580426471468246
2016,11,24525,26420,0.003307868657266326
2016,11,24525,31080,0.0038938280830482265
2016,11,24525,33100,0.004210134403592999
2016,11,24525,35620,0.004152840163359834
2016,11,24525,37980,0.0038938057577840787
2016,11,24550,0,0.004249393112660881
2016,11,24550,1,0.004652532127557291
2016,11,24550,2,0.003580469958606331
2016,11,24550,3,0.003913912660231802
2016,11,24550,4,0.004944301852191814
2016,11,24550,12060,0.004020102758454162
2016,11,24550,14460,0.004597485388205025
2016,11,24550,16980,0.0035998319969138756
2016,11,24550,19100,0.003986739771564932
2016,11,24550,19820,0.0030559938952400612
2016,11,24550,26420,0.0038324823898805683
2016,11,24550,31080,0.004900275052581506
2016,11,24550,33100,0.0047609597694657484
2016,11,24550,35620,0.005266616822355734
2016,11,24550,37980,0.004162313750413722
2016,11,24575,0,0.0028267396645666252
2016,11,24575,1,0.002856665060184042
2016,11,24575,2,0.002788767815290117
2016,11,24575,3,0.0026605983730141423
2016,11,24575,4,0.0031146315593747085
2016,11,24575,12060,0.0026579047974402844
2016,11,24575,14460,0.003479994683416431
2016,11,24575,16980,0.0028752369961271926
2016,11,24575,19100,0.002660492619945593
2016,11,24575,19820,0.002674043929958217
2016,11,24575,26420,0.0024848227428535975
2016,11,24575,31080,0.00320575280713731
2016,11,24575,33100,0.0027478112084147652
2016,11,24575,35620,0.00263576248583616
2016,11,24575,37980,0.0026121369312152674
2016,11,26000,0,0.003979503918790085
2016,11,26000,1,0.0054070492061875225
2016,11,26000,2,0.003631255955467183
2016,11,26000,3,0.0036777114971200324
2016,11,26000,4,0.003967243401902534
2016,11,26000,12060,0.004124629171996999
2016,11,26000,14460,0.004654014536012217
2016,11,26000,16980,0.0036463125711221605
2016,11,26000,19100,0.002876187834011023
2016,11,26000,19820,0.003925505353869507
2016,11,26000,26420,0.003475343223205258
2016,11,26000,31080,0.003867724322823204
2016,11,26000,33100,0.004641363422847679
2016,11,26000,35620,0.006030029853294383
2016,11,26000,37980,0.005619437958877774
2016,11,26525,0,0.008209977921530678
2016,11,26525,1,0.0087463784174964
2016,11,26525,2,0.00843882725944074
2016,11,26525,3,0.007859273570892672
2016,11,26525,4,0.007986911975067922
2016,11,26525,12060,0.00829910159885014
2016,11,26525,14460,0.008295715931946217
2016,11,26525,16980,0.008879584617363556
2016,11,26525,19100,0.007756919408388751
2016,11,26525,19820,0.006854703980531148
2016,11,26525,26420,0.00824912477238944
2016,11,26525,31080,0.008182029029978534
2016,11,26525,33100,0.009031915242301328
2016,11,26525,35620,0.00998096116867347
2016,11,26525,37980,0.008203779136933246
2016,11,26550,0,0.00411368622966535
2016,11,26550,1,0.004441481305052786
2016,11,26550,2,0.00391137784481875
2016,11,26550,3,0.003981299426722509
2016,11,26550,4,0.004255505747027028
2016,11,26550,12060,0.004094707987959157
2016,11,26550,14460,0.004180749173916689
2016,11,26550,16980,0.003627731360457607
2016,11,26550,19100,0.003937628760341671
2016,11,26550,19820,0.003920503897795525
2016,11,26550,26420,0.0037531450654529944
2016,11,26550,31080,0.004429239354575612
2016,11,26550,33100,0.004676658797078595
2016,11,26550,35620,0.004764890921301025
2016,11,26550,37980,0.00433481788287224
2016,11,26575,0,0.0022161338672052468
2016,11,26575,1,0.0023226231600379722
2016,11,26575,2,0.0023490060315898022
2016,11,26575,3,0.0021416280534792835
2016,11,26575,4,0.0023898697046708405
2016,11,26575,12060,0.002064859069300111
2016,11,26575,14460,0.0023857188414065497
2016,11,26575,16980,0.0021187860414016105
2016,11,26575,19100,0.0022655754433443293
2016,11,26575,19820,0.0021829307421879535
2016,11,26575,26420,0.0022626818038373984
2016,11,26575,31080,0.0022879586063176143
2016,11,26575,33100,0.002241610610573202
2016,11,26575,35620,0.002585285260832609
2016,11,26575,37980,0.002206321841366156
2016,11,27500,0,0.0030792112261548497
2016,11,27500,1,0.0034672730147422715
2016,11,27500,2,0.003120701142891527
2016,11,27500,3,0.0030471067624929914
2016,11,27500,4,0.00286495867279095
2016,11,27500,12060,0.003231157072398319
2016,11,27500,14460,0.0035731151123660973
2016,11,27500,16980,0.0030062587081883694
2016,11,27500,19100,0.002692987845505349
2016,11,27500,19820,0.00266186848170491
2016,11,27500,26420,0.002607530518791142
2016,11,27500,31080,0.0030125968427191347
2016,11,27500,33100,0.0036983709683290618
2016,11,27500,35620,0.003388949972278509
2016,11,27500,37980,0.0034027211778093467
2016,11,27550,0,0.005492356050349929
2016,11,27550,1,0.006199807267535175
2016,11,27550,2,0.005944917564931032
2016,11,27550,3,0.004989993863518743
2016,11,27550,4,0.005643181958249047
2016,11,27550,12060,0.00475270438319859
2016,11,27550,14460,0.005814219920326485
2016,11,27550,16980,0.005953426642833198
2016,11,27550,19100,0.004855038360956277
2016,11,27550,19820,0.004501212173117007
2016,11,27550,26420,0.004722881546207862
2016,11,27550,31080,0.005307050792942177
2016,11,27550,33100,0.006312343735034437
2016,11,27550,35620,0.006523579770760258
2016,11,27550,37980,0.005703719689963681
2016,11,27575,0,0.0022997304533384434
2016,11,27575,1,0.0023568765704407853
2016,11,27575,2,0.0023150493215367673
2016,11,27575,3,0.0022864262863725895
2016,11,27575,4,0.0022652428870514763
2016,11,27575,12060,0.002315445821114232
2016,11,27575,14460,0.00233664476725416
2016,11,27575,16980,0.002382871505600321
2016,11,27575,19100,0.002207378592346813
2016,11,27575,19820,0.0022373449674203435
2016,11,27575,26420,0.0022068643361880555
2016,11,27575,31080,0.0022593172450061684
2016,11,27575,33100,0.0025883469244828952
2016,11,27575,35620,0.0024298580911106737
2016,11,27575,37980,0.0022717813419228074
2016,11,29000,0,0.003168455940862063
2016,11,29000,1,0.0037779910912448377
2016,11,29000,2,0.003035593972348428
2016,11,29000,3,0.0029502723896910063
2016,11,29000,4,0.0032087299766463484
2016,11,29000,12060,0.0029914148234291287
2016,11,29000,14460,0.0036937500067500463
2016,11,29000,16980,0.003194340621552875
2016,11,29000,19100,0.0027964452896016754
2016,11,29000,19820,0.0029736183510258416
2016,11,29000,26420,0.002655014646446009
2016,11,29000,31080,0.0032567437734931036
2016,11,29000,33100,0.003828637384951188
2016,11,29000,35620,0.003980470533216189
2016,11,29000,37980,0.003863242040021182
2016,11,29025,0,0.006940313453059256
2016,11,29025,1,0.007701515580326955
2016,11,29025,2,0.006404638074805937
2016,11,29025,3,0.006676857593119436
2016,11,29025,4,0.00713778312600367
2016,11,29025,12060,0.006747035674357338
2016,11,29025,14460,0.00757573965778362
2016,11,29025,16980,0.00648405189764381
2016,11,29025,19100,0.007019199545117921
2016,11,29025,19820,0.00521657099219745
2016,11,29025,26420,0.006735075461016167
2016,11,29025,31080,0.006956704016835983
2016,11,29025,33100,0.006953339009627837
2016,11,29025,35620,0.007775490155156831
2016,11,29025,37980,0.007731608640471926
2016,11,29050,0,0.004039692577304662
2016,11,29050,1,0.004342233958709946
2016,11,29050,2,0.003785424379217137
2016,11,29050,3,0.003962233454562935
2016,11,29050,4,0.004143824765669043
2016,11,29050,12060,0.003798010078550264
2016,11,29050,14460,0.004012157080786088
2016,11,29050,16980,0.0037097973529170735
2016,11,29050,19100,0.0038683564160696808
2016,11,29050,19820,0.0036013074197602164
2016,11,29050,26420,0.0035834826194143994
2016,11,29050,31080,0.004170176174218043
2016,11,29050,33100,0.0043987449020918565
2016,11,29050,35620,0.00462250705144019
2016,11,29050,37980,0.004276447187076006
2016,11,29075,0,0.003783133296074424
2016,11,29075,1,0.004569411058072364
2016,11,29075,2,0.0035712953517438935
2016,11,29075,3,0.0033382125444837906
2016,11,29075,4,0.004391067887554798
2016,11,29075,12060,0.003535147524612867
2016,11,29075,14460,0.005063241539641962
2016,11,29075,16980,0.004174207725805999
2016,11,29075,19100,0.003332660361012995
2016,11,29075,19820,0.003359281429570804
2016,11,29075,26420,0.00327528943047054
2016,11,29075,31080,0.0046103671802222275
2016,11,29075,33100,0.004469000298679765
2016,11,29075,35620,0.005168658046899531
2016,11,29075,37980,0.004109450116602683
2016,11,30000,0,0.0031330324725631622
2016,11,30000,1,0.0034156081943230608
2016,11,30000,2,0.003044231088666621
2016,11,30000,3,0.003018773268858624
2016,11,30000,4,0.003159440510301956
2016,11,30000,12060,0.0031579153269267724
2016,11,30000,14460,0.0034316486830538936
2016,11,30000,16980,0.0030655375789693977
2016,11,30000,19100,0.002835425394580215
2016,11,30000,19820,0.0029500795195261335
2016,11,30000,26420,0.0026421066859838014
2016,11,30000,31080,0.0032775072583319793
2016,11,30000,33100,0.0033204226947921365
2016,11,30000,35620,0.0035527380481727433
2016,11,30000,37980,0.003561442603404075
2016,11,30025,0,0.008466100381109237
2016,11,30025,1,0.008562364356775095
2016,11,30025,2,0.008895699988350611
2016,11,30025,3,0.00784022258565126
2016,11,30025,4,0.009113373880951346
2016,11,30025,12060,0.007480331945119268
2016,11,30025,14460,0.007240308616146252
2016,11,30025,16980,0.00852467206449288
2016,11,30025,19100,0.008622411633002881
2016,11,30025,19820,0.009659447640278464
2016,11,30025,26420,0.008657973978632268
2016,11,30025,31080,0.008784261169207165
2016,11,30025,33100,0.006483707691265562
2016,11,30025,35620,0.009771313857229477
2016,11,30025,37980,0.009975097059478997
2016,11,30050,0,0.007672443159822977
2016,11,30050,1,0.007897596926767983
2016,11,30050,2,0.007238213046654607
2016,11,30050,3,0.007472005551905367
2016,11,30050,4,0.008144244118618037
2016,11,30050,12060,0.007631402360377798
2016,11,30050,14460,0.00755263016573486
2016,11,30050,16980,0.006687581494505511
2016,11,30050,19100,0.007387651738508511
2016,11,30050,19820,0.006402709049046596
2016,11,30050,26420,0.007462728972869826
2016,11,30050,31080,0.008125302271362104
2016,11,30050,33100,0.007320580647699808
2016,11,30050,35620,0.008295328594897242
2016,11,30050,37980,0.007884271781213287
2016,11,30075,0,0.0037192949429496686
2016,11,30075,1,0.003743672570735408
2016,11,30075,2,0.003662622613264703
2016,11,30075,3,0.003686542831912443
2016,11,30075,4,0.003812702731635307
2016,11,30075,12060,0.003685212939624426
2016,11,30075,14460,0.003952164136456085
2016,11,30075,16980,0.0038217885725480238
2016,11,30075,19100,0.003736934477183111
2016,11,30075,19820,0.0036515083942621224
2016,11,30075,26420,0.0036126567727560485
2016,11,30075,31080,0.0039281778818054044
2016,11,30075,33100,0.0037670382715695046
2016,11,30075,35620,0.0037043922255801127
2016,11,30075,37980,0.003593054869275266
2016,11,30090,0,0.010864114903642369
2016,11,30090,1,0.011223159382635822
2016,11,30090,2,0.010470522479159998
2016,11,30090,3,0.010252951439768766
2016,11,30090,4,0.011760099902468615
2016,11,30090,12060,0.010229609287853127
2016,11,30090,14460,0.011471752690136127
2016,11,30090,16980,0.010438857571101842
2016,11,30090,19100,0.010760215425888961
2016,11,30090,19820,0.008948568089748817
2016,11,30090,26420,0.01094918666023419
2016,11,30090,31080,0.011497948625053298
2016,11,30090,33100,0.010231031760260677
2016,11,30090,35620,0.011105831515674007
2016,11,30090,37980,0.011131548502030277
2016,11,35000,0,0.002038421916745121
2016,11,35000,1,0.0020231650466924983
2016,11,35000,2,0.0020004133874936374
2016,11,35000,3,0.0020400887300681576
2016,11,35000,4,0.002083229649528678
2016,11,35000,12060,0.0020089509987579277
2016,11,35000,14460,0.0019748865706645143
2016,11,35000,16980,0.0022071459739060255
2016,11,35000,19100,0.0020681665608041277
2016,11,35000,19820,0.0019171300250302138
2016,11,35000,26420,0.002019556296104
2016,11,35000,31080,0.0020919991187866886
2016,11,35000,33100,0.002207184885655923
2016,11,35000,35620,0.0020646961783924228
2016,11,35000,37980,0.001925577404269126
2016,11,35050,0,0.0013986627458976056
2016,11,35050,1,0.0016155019057175362
2016,11,35050,2,0.0013464308641703468
2016,11,35050,3,0.0013608042648502834
2016,11,35050,4,0.0014003001923384186
2016,11,35050,12060,0.0013722279723929823
2016,11,35050,14460,0.0015447245115653861
2016,11,35050,16980,0.0013996502808036385
2016,11,35050,19100,0.0014032647341446056
2016,11,35050,19820,0.0013826028410719102
2016,11,35050,26420,0.0013039967083900974
2016,11,35050,31080,0.001513357453867322
2016,11,35050,33100,0.0014292932393722261
2016,11,35050,35620,0.0017256776767729854
2016,11,35050,37980,0.001504778460176422
2016,11,35075,0,0.0020061397822210988
2016,11,35075,1,0.001954801565148515
2016,11,35075,2,0.0019010624420394394
2016,11,35075,3,0.002010291119322238
2016,11,35075,4,0.0021484012353391964
2016,11,35075,12060,0.0020661369664727513
2016,11,35075,14460,0.0019913765835077456
2016,11,35075,16980,0.001978758808777214
2016,11,35075,19100,0.0020129856555204805
2016,11,35075,19820,0.0018657352942520427
2016,11,35075,26420,0.0020330416003640803
2016,11,35075,31080,0.0022531046902754385
2016,11,35075,33100,0.0021826340436279946
2016,11,35075,35620,0.0019724804106849756
2016,11,35075,37980,0.0019038705603364313
2016,11,40000,0,0.0012345512328174226
2016,11,40000,1,0.0013535693612726667
2016,11,40000,2,0.001083116648941523
2016,11,40000,3,0.0012408705807653235
2016,11,40000,4,0.0012278648964828853
2016,11,40000,12060,0.0011981424191793767
2016,11,40000,14460,0.0013032707365127968
2016,11,40000,16980,0.0012189218628939095
2016,11,40000,19100,0.0012128782130528418
2016,11,40000,19820,0.0008026470669875517
2016,11,40000,26420,0.0010932604023899508
2016,11,40000,31080,0.0014173058546268955
2016,11,40000,33100,0.0015607352766377105
2016,11,40000,35620,0.001492578106454424
2016,11,40000,37980,0.0013317921104705366
2016,11,40030,0,0.005476844956021359
2016,11,40030,1,0.005854720033484256
2016,11,40030,2,0.00527600169080713
2016,11,40030,3,0.0052411865454138045
2016,11,40030,4,0.005734062961303393
2016,11,40030,12060,0.005102276006702602
2016,11,40030,14460,0.0054779322292205146
2016,11,40030,16980,0.005282242375253704
2016,11,40030,19100,0.005405350567943253
2016,11,40030,19820,0.004898615061937001
2016,11,40030,26420,0.005371073575593049
2016,11,40030,31080,0.006129735894060316
2016,11,40030,33100,0.005648378951949264
2016,11,40030,35620,0.00655834717260101
2016,11,40030,37980,0.005796415320921108
2016,11,40060,0,0.006447466346786273
2016,11,40060,1,0.006453692906630925
2016,11,40060,2,0.006865279291659195
2016,11,40060,3,0.006522849252490901
2016,11,40060,4,0.00620831611257916
2016,11,40060,12060,0.00690588611572382
2016,11,40060,14460,0.006570019742358981
2016,11,40060,16980,0.006886221883641699
2016,11,40060,19100,0.006359288682864087
2016,11,40060,19820,0.006511926484617843
2016,11,40060,26420,0.006374124474012531
2016,11,40060,31080,0.006251988820781563
2016,11,40060,33100,0.006810404165391001
2016,11,40060,35620,0.006888947101801941
2016,11,40060,37980,0.006199501345852272
2016,11,43000,0,0.0010599826495474706
2016,11,43000,1,0.0011989239775752865
2016,11,43000,2,0.0008898185288156266
2016,11,43000,3,0.0011100440410891682
2016,11,43000,4,0.0010777323296082173
2016,11,43000,12060,0.0010817979627129948
2016,11,43000,14460,0.0011675214006609906
2016,11,43000,16980,0.0009603628695856594
2016,11,43000,19100,0.0011084610938458138
2016,11,43000,19820,0.0007344161521696021
2016,11,43000,26420,0.0010067603442181375
2016,11,43000,31080,0.0012147730492596894
2016,11,43000,33100,0.0014369569016278395
2016,11,43000,35620,0.0014249163993208553
2016,11,43000,37980,0.00120475535154042
2016,11,43030,0,0.0034266511578500084
2016,11,43030,1,0.003371853004617698
2016,11,43030,2,0.0035502941124994024
2016,11,43030,3,0.003471467322638002
2016,11,43030,4,0.0033562974469685206
2016,11,43030,12060,0.003168664549713666
2016,11,43030,14460,0.0032980846512117475
2016,11,43030,16980,0.0035903820336368525
2016,11,43030,19100,0.003666452626264346
2016,11,43030,19820,0.0031397702864813374
2016,11,43030,26420,0.0034782369934166202
2016,11,43030,31080,0.0037185064357378133
2016,11,43030,33100,0.003392190354606191
2016,11,43030,35620,0.003587095769602324
2016,11,43030,37980,0.003414849487625397
2016,11,43060,0,0.005126468762218324
2016,11,43060,1,0.005484566321861012
2016,11,43060,2,0.004914917639343961
2016,11,43060,3,0.0050617239840437716
2016,11,43060,4,0.005031014268609983
2016,11,43060,12060,0.005236973566018768
2016,11,43060,14460,0.005592864046509007
2016,11,43060,16980,0.0051419676469997375
2016,11,43060,19100,0.005207398540968696
2016,11,43060,19820,0.0045983212706229935
2016,11,43060,26420,0.005128626367938736
2016,11,43060,31080,0.0052856081085228095
2016,11,43060,33100,0.005040653694819678
2016,11,43060,35620,0.005719441565745761
2016,11,43060,37980,0.005353112468861981
2016,11,46000,0,0.010863324354466457
2016,11,46000,1,0.01166132913873437
2016,11,46000,2,0.010134129162877275
2016,11,46000,3,0.010776623894862227
2016,11,46000,4,0.010980335438052095
2016,11,46000,12060,0.011115377566888055
2016,11,46000,14460,0.011590521130305786
2016,11,46000,16980,0.010818675693286896
2016,11,46000,19100,0.010695065014382218
2016,11,46000,19820,0.010243925935683306
2016,11,46000,26420,0.010797242581474777
2016,11,46000,31080,0.01175722520011609
2016,11,46000,33100,0.012143198963796762
2016,11,46000,35620,0.012145152676369241
2016,11,46000,37980,0.01156022119441425
2016,11,46050,0,0.010296263440623774
2016,11,46050,1,0.012159216715901092
2016,11,46050,2,0.009420071841206759
2016,11,46050,3,0.009605346252347543
2016,11,46050,4,0.011247671542026388
2016,11,46050,12060,0.009915819298959553
2016,11,46050,14460,0.012038928429377595
2016,11,46050,16980,0.010523404313719656
2016,11,46050,19100,0.009234120384737378
2016,11,46050,19820,0.009298425940996145
2016,11,46050,26420,0.009261274665127217
2016,11,46050,31080,0.010839206393056437
2016,11,46050,33100,0.010581742217422961
2016,11,46050,35620,0.012438251444042413
2016,11,46050,37980,0.012779485526508235
2016,11,50000,0,0.008839146424609411
2016,11,50000,1,0.009191183327117805
2016,11,50000,2,0.008450997264476715
2016,11,50000,3,0.008769893610829606
2016,11,50000,4,0.008987812407600984
2016,11,50000,12060,0.009577526069211091
2016,11,50000,14460,0.009388790467729011
2016,11,50000,16980,0.009045185678990994
2016,11,50000,19100,0.008340609959648058
2016,11,50000,19820,0.00819632935335312
2016,11,50000,26420,0.00780752584281569
2016,11,50000,31080,0.009973201105854809
2016,11,50000,33100,0.009819139485461315
2016,11,50000,35620,0.009665186062070603
2016,11,50000,37980,0.009545862167834322
2016,11,50050,0,0.006603852226652221
2016,11,50050,1,0.009871550925607049
2016,11,50050,2,0.005593134282051224
2016,11,50050,3,0.005827380753285419
2016,11,50050,4,0.007667983884103042
2016,11,50050,12060,0.005107498713195311
2016,11,50050,14460,0.009815110403896883
2016,11,50050,16980,0.005716843961411234
2016,11,50050,19100,0.0053103626263139424
2016,11,50050,19820,0.007221825055059083
2016,11,50050,26420,0.006669387257924352
2016,11,50050,31080,0.007655295396713094
2016,11,50050,33100,0.007689311776201997
2016,11,50050,35620,0.010536450978472407
2016,11,50050,37980,0.010115294455821319
2016,11,50075,0,0.00995061623141151
2016,11,50075,1,0.015480097847405052
2016,11,50075,2,0.009315649951329323
2016,11,50075,3,0.009378099574087867
2016,11,50075,4,0.010902330411624028
2016,11,50075,12060,0.010348920919524003
2016,11,50075,14460,0.010695327514271116
2016,11,50075,16980,0.008856373029685572
2016,11,50075,19100,0.009093353975476042
2016,11,50075,19820,0.006969122681981655
2016,11,50075,26420,0.007850564494816543
2016,11,50075,31080,0.010237366139504786
2016,11,50075,33100,0.008189923086609424
2016,11,50075,35620,0.010711822416017426
2016,11,50075,37980,0.01260419140966523
2016,11,51500,0,0.004758656350256397
2016,11,51500,1,0.005060299372894403
2016,11,51500,2,0.004832582659123817
2016,11,51500,3,0.004493557259310522
2016,11,51500,4,0.004942473021870125
2016,11,51500,12060,0.004943962058201672
2016,11,51500,14460,0.004845796971874239
2016,11,51500,16980,0.005180305740916746
2016,11,51500,19100,0.004422369974814927
2016,11,51500,19820,0.004339387250093764
2016,11,51500,26420,0.004178574259035804
2016,11,51500,31080,0.005253781409165669
2016,11,51500,33100,0.0049907287117975105
2016,11,51500,35620,0.005376693552818785
2016,11,51500,37980,0.00505541356250719
2016,11,51550,0,0.0024428310475304578
2016,11,51550,1,0.002552918252325235
2016,11,51550,2,0.0024800911695543712
2016,11,51550,3,0.0022932173714700185
2016,11,51550,4,0.0025949852183031062
2016,11,51550,12060,0.0024815196804068474
2016,11,51550,14460,0.0021946987663136667
2016,11,51550,16980,0.0025176698741155245
2016,11,51550,19100,0.0023843391704782796
2016,11,51550,19820,0.002271354419610984
2016,11,51550,26420,0.0021616424494919385
2016,11,51550,31080,0.002733428854940905
2016,11,51550,33100,0.0021538156966920924
2016,11,51550,35620,0.0034259826375037123
2016,11,51550,37980,0.0028817210648123637
2016,11,51575,0,0.008103737074864888
2016,11,51575,1,0.007626487525859179
2016,11,51575,2,0.008933710897333537
2016,11,51575,3,0.007484781157673896
2016,11,51575,4,0.009739978395391907
2016,11,51575,12060,0.0074723640365372416
2016,11,51575,14460,0.007403547113629495
2016,11,51575,16980,0.009497498938446054
2016,11,51575,19100,0.009316995214263416
2016,11,51575,19820,0.008389609831987903
2016,11,51575,26420,0.009058105617626308
2016,11,51575,31080,0.009129620002169095
2016,11,51575,33100,0.006507678196654347
2016,11,51575,35620,0.006952260461655435
2016,11,51575,37980,0.007800739657866989
2016,11,53000,0,0.016817266565590575
2016,11,53000,1,0.01834675610878129
2016,11,53000,2,0.015433166572156872
2016,11,53000,3,0.016577599421696634
2016,11,53000,4,0.016718227055418734
2016,11,53000,12060,0.017900107883784367
2016,11,53000,14460,0.019280844484294735
2016,11,53000,16980,0.014883014941302793
2016,11,53000,19100,0.013075752090379106
2016,11,53000,19820,0.016154083465931696
2016,11,53000,26420,0.011655489111526285
2016,11,53000,31080,0.0172523875303054
2016,11,53000,33100,0.019778263682087516
2016,11,53000,35620,0.01845777469155072
2016,11,53000,37980,0.01775694399781656
2016,11,53050,0,0.013650946485855714
2016,11,53050,1,0.015367970544821384
2016,11,53050,2,0.013458441284484745
2016,11,53050,3,0.012792755512992965
2016,11,53050,4,0.014075191819579638
2016,11,53050,12060,0.01231470299970602
2016,11,53050,14460,0.015978965580853332
2016,11,53050,16980,0.014939767069190283
2016,11,53050,19100,0.012307744395847508
2016,11,53050,19820,0.015437570086995131
2016,11,53050,26420,0.01246737693109719
2016,11,53050,31080,0.013871956833136457
2016,11,53050,33100,0.014220829780942067
2016,11,53050,35620,0.015299059718853576
2016,11,53050,37980,0.014781786013327254
2016,11,53075,0,0.009821797200283923
2016,11,53075,1,0.010462246418050264
2016,11,53075,2,0.009709694752776355
2016,11,53075,3,0.009272933445717769
2016,11,53075,4,0.010225471816815419
2016,11,53075,12060,0.009262831691730849
2016,11,53075,14460,0.010959832728767079
2016,11,53075,16980,0.010434544098387236
2016,11,53075,19100,0.009687691208423027
2016,11,53075,19820,0.009187203529265473
2016,11,53075,26420,0.009197865809931602
2016,11,53075,31080,0.009996143513662393
2016,11,53075,33100,0.009586418445130668
2016,11,53075,35620,0.010681228814500768
2016,11,53075,37980,0.01032374631963143
2016,11,54500,0,0.014467862708813358
2016,11,54500,1,0.014163364552819177
2016,11,54500,2,0.014471789461435814
2016,11,54500,3,0.01400140343746014
2016,11,54500,4,0.015562545518254685
2016,11,54500,12060,0.012332739684877369
2016,11,54500,14460,0.014805463517319248
2016,11,54500,16980,0.01417308094408244
2016,11,54500,19100,0.015444613769150612
2016,11,54500,19820,0.012704596819044062
2016,11,54500,26420,0.015402762303988567
2016,11,54500,31080,0.016135603227972244
2016,11,54500,33100,0.013296209112180494
2016,11,54500,35620,0.014698142002914284
2016,11,54500,37980,0.014472107627652216
2016,11,54550,0,0.005710735726381356
2016,11,54550,1,0.006040232811534056
2016,11,54550,2,0.005324894378396613
2016,11,54550,3,0.00551429575850244
2016,11,54550,4,0.006127377984398523
2016,11,54550,12060,0.005647051082774098
2016,11,54550,14460,0.006373706463538023
2016,11,54550,16980,0.005671695316627928
2016,11,54550,19100,0.005723826940004487
2016,11,54550,19820,0.005097801032700364
2016,11,54550,26420,0.005716434578923917
2016,11,54550,31080,0.006251898920984604
2016,11,54550,33100,0.005937459573209307
2016,11,54550,35620,0.006599296784087428
2016,11,54550,37980,0.005628411458983133
2016,11,56000,0,0.00895010221217896
2016,11,56000,1,0.011392065920875402
2016,11,56000,2,0.009764696142468924
2016,11,56000,3,0.008426203185610397
2016,11,56000,4,0.007931252548589241
2016,11,56000,12060,0.009577063557372692
2016,11,56000,14460,0.012216887637914436
2016,11,56000,16980,0.009926486008289923
2016,11,56000,19100,0.008717907919340979
2016,11,56000,19820,0.010897357720216128
2016,11,56000,26420,0.008838706151253444
2016,11,56000,31080,0.009620318805243371
2016,11,56000,33100,0.008813207663991152
2016,11,56000,35620,0.011962298337930123
2016,11,56000,37980,0.010898323500211467
2016,11,57500,0,0.0026688932615875505
2016,11,57500,1,0.002757365040685358
2016,11,57500,2,0.0021427618959604378
2016,11,57500,3,0.0027278831322992392
2016,11,57500,4,0.0029249750013812894
2016,11,57500,12060,0.0030862050771849913
2016,11,57500,14460,0.003093380225898024
2016,11,57500,16980,0.00239029278456033
2016,11,57500,19100,0.0028852810167635484
2016,11,57500,19820,0.0021499362262721636
2016,11,57500,26420,0.002798679830781565
2016,11,57500,31080,0.0038084517251234114
2016,11,57500,33100,0.0028974847143964063
2016,11,57500,35620,0.003023852708006036
2016,11,57500,37980,0.0027726170865907504
2016,11,59000,0,0.012204570508957234
2016,11,59000,1,0.01309479185067102
2016,11,59000,2,0.012521357761565358
2016,11,59000,3,0.012554960845886391
2016,11,59000,4,0.011038809871397683
2016,11,59000,12060,0.012372887324914157
2016,11,59000,14460,0.012058797761726749
2016,11,59000,16980,0.013179084734894339
2016,11,59000,19100,0.012155406925754442
2016,11,59000,19820,0.0118540256499371
2016,11,59000,26420,0.011148187411547845
2016,11,59000,31080,0.01093218449140129
2016,11,59000,33100,0.013414692091521309
2016,11,59000,35620,0.01434912480594165
2016,11,59000,37980,0.01314600695991071
2016,11,60000,0,0.01187847907540832
2016,11,60000,1,0.012493171430881583
2016,11,60000,2,0.011618635886378055
2016,11,60000,3,0.011677607690164843
2016,11,60000,4,0.011977728983511198
2016,11,60000,12060,0.012228620931217654
2016,11,60000,14460,0.012023897653565261
2016,11,60000,16980,0.012255286693881921
2016,11,60000,19100,0.011551982445951844
2016,11,60000,19820,0.010911591318653963
2016,11,60000,26420,0.01134561651781252
2016,11,60000,31080,0.012887811525677355
2016,11,60000,33100,0.012281444157219306
2016,11,60000,35620,0.012908530555334712
2016,11,60000,37980,0.012188885903930255
2016,11,62500,0,0.0074972334633221505
2016,11,62500,1,0.007929778719014673
2016,11,62500,2,0.007371390213588056
2016,11,62500,3,0.007417964888613679
2016,11,62500,4,0.007470204408898004
2016,11,62500,12060,0.007445186708362689
2016,11,62500,14460,0.008131900354148
2016,11,62500,16980,0.007742598831319197
2016,11,62500,19100,0.007529366980841707
2016,11,62500,19820,0.007387790894388738
2016,11,62500,26420,0.007568101322616228
2016,11,62500,31080,0.007547595738371983
2016,11,62500,33100,0.008167757301399372
2016,11,62500,35620,0.008456474463069285
2016,11,62500,37980,0.007706056592185777
2016,11,65000,0,0.003110040763895633
2016,11,65000,1,0.003175138596069515
2016,11,65000,2,0.0030172102501454553
2016,11,65000,3,0.003069559500603524
2016,11,65000,4,0.0032320766450028965
2016,11,65000,12060,0.0030158783990357286
2016,11,65000,14460,0.003147933920653157
2016,11,65000,16980,0.0031163392172148473
2016,11,65000,19100,0.0031392485645651267
2016,11,65000,19820,0.002887847624680825
2016,11,65000,26420,0.002991272407022766
2016,11,65000,31080,0.003219578263213942
2016,11,65000,33100,0.003054420059675933
2016,11,65000,35620,0.003355292712002076
2016,11,65000,37980,0.00310254037137072
2016,11,67500,0,0.0014439674144359658
